CHOSEN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,UNEMP,EMP,type
1208700,15.0,87800.0,1854.0,82360.0,1543.0,26000.0,0.24197142857142856,3,105,leavers
1208900,30.0,48800.0,966.0,48800.0,1075.0,11850.0,0.2427272727272727,5,47,leavers
1209100,18.0,72700.0,1310.0,65000.0,1635.0,20350.0,0.2398871119473189,12,202,leavers
1209300,20.0,59940.0,850.0,58000.0,730.0,20000.0,0.14496820872615654,6,40,leavers
1209501,30.0,79890.0,1500.0,80440.0,1356.5,27750.0,0.2112,12,60,leavers
1209502,25.0,94000.0,1711.0,86000.0,1520.0,25200.0,0.2497979528259902,4,104,leavers
1209503,25.0,86350.0,1661.0,89000.0,1933.0,29400.0,0.24100000000000002,2,114,leavers
1209504,25.0,64800.0,1138.0,59860.0,1431.0,17000.0,0.2530416944024206,6,90,leavers
1209505,25.0,80000.0,1420.0,70000.0,1338.0,32600.0,0.20975,9,134,leavers
1209506,20.0,38600.0,1250.0,45000.0,1034.0,20000.0,0.31439490445859875,6,96,leavers
1209507,20.0,63500.0,1350.0,70150.0,1398.0,23400.0,0.268135593220339,5,125,leavers
1209508,20.0,50500.0,1349.0,42000.0,1173.0,100.0,0.3507692307692308,8,105,leavers
1209509,25.0,87400.0,1614.0,86860.0,1683.0,36000.0,0.21275615933686393,2,87,leavers
1209510,30.0,71300.0,1480.0,78100.0,1727.5,18100.0,0.22312925170068026,3,49,leavers
1209701,25.0,47000.0,1483.0,51800.0,975.0,17650.0,0.3024,6,100,leavers
1209702,30.0,48600.0,1428.0,51000.0,1760.0,25000.0,0.31234285714285714,5,48,leavers
1209901,20.0,138100.0,2020.0,127200.0,2635.0,45000.0,0.24867469879518073,2,66,leavers
1209902,20.0,108600.0,1636.5,85000.0,1339.0,31500.0,0.19900181488203267,1,84,leavers
1209903,20.0,50000.0,1300.0,50000.0,862.0,20000.0,0.28370526315789474,9,154,leavers
1209904,30.0,48100.0,1272.0,48100.0,750.0,21500.0,0.28548015364916773,3,64,leavers
1209905,25.0,55900.0,1358.0,55600.0,1102.5,25100.0,0.2589473684210526,2,95,leavers
1209906,25.0,74000.0,1615.0,66550.0,1248.0,27700.0,0.20237837837837835,11,112,leavers
1209907,20.0,73500.0,1683.0,63950.0,1368.0,32450.0,0.2662303664921466,8,91,leavers
1209908,15.0,117000.0,1914.5,97400.0,1686.5,25000.0,0.259958932238193,16,76,leavers
1209909,30.0,87400.0,1720.0,83000.0,1418.5,29000.0,0.255340622371741,5,60,leavers
1209910,25.0,125830.0,2090.0,118500.0,1833.0,40000.0,0.22488294314381269,5,60,leavers
1209911,30.0,86000.0,1366.5,85000.0,2200.0,17250.0,0.22665000000000002,5,71,leavers
1210101,30.0,64800.0,1080.0,60000.0,870.5,21220.0,0.1816042780748663,10,88,leavers
1210102,30.0,63500.0,1220.0,52200.0,742.0,18700.0,0.2127378640776699,10,58,leavers
1210103,30.0,46900.0,1002.5,43600.0,706.0,19200.0,0.24457142857142858,7,85,leavers
1210104,30.0,83000.0,1580.0,85300.0,1550.0,29800.0,0.18663333333333332,5,97,leavers
1210301,25.0,75600.0,1400.0,68900.0,1503.0,30000.0,0.22314272850067535,7,75,leavers
1210302,30.0,73400.0,1150.0,65465.0,1028.0,34050.0,0.22046740445010857,6,53,leavers
1210303,20.0,65000.0,1328.0,59000.0,1300.0,29000.0,0.24,4,89,leavers
1210304,20.0,72700.0,1247.0,57250.0,863.0,23000.0,0.2279904255319149,6,119,leavers
1210305,25.0,85900.0,1535.0,85300.0,1470.0,33300.0,0.23187889581478183,6,101,leavers
1210306,15.0,75000.0,1228.5,65000.0,807.0,29000.0,0.21592569659442726,3,78,leavers
1210307,20.0,80000.0,1243.5,60300.0,1428.0,32700.0,0.2586835443037975,6,192,leavers
1210308,25.0,113000.0,1336.0,80700.0,1586.0,31600.0,0.2132,7,85,leavers
1210501,20.0,44650.0,1062.0,45000.0,890.0,15000.0,0.24111471698113207,13,170,leavers
1210502,30.0,58400.0,1350.0,58000.0,1025.0,18800.0,0.23366197183098592,12,118,leavers
1210503,25.0,65000.0,1029.0,60000.0,1061.0,28000.0,0.23805491714043786,3,80,leavers
1210504,25.0,62310.0,955.0,57800.0,598.0,19900.0,0.162875,4,78,leavers
1210700,25.0,47500.0,810.0,47505.0,908.0,19500.0,0.19763025210084031,4,61,leavers
1210900,25.0,99900.0,1417.0,83300.0,1434.0,26200.0,0.23582608695652174,7,120,leavers
1211101,25.0,64550.0,1140.0,58000.0,813.0,26000.0,0.20730897009966778,5,41,leavers
1211102,20.0,67900.0,1543.0,67000.0,1102.0,22000.0,0.24,7,62,leavers
1211300,25.0,76450.0,1140.0,71800.0,1070.0,19600.0,0.18781163434903048,12,103,leavers
1211501,20.0,62000.0,1432.0,66950.0,1647.0,20900.0,0.24859154929577465,5,96,leavers
1211502,20.0,76540.0,1592.0,74900.0,1189.0,30000.0,0.23043515940479045,5,120,leavers
1211503,25.5,65800.0,1433.0,77000.0,1040.0,30000.0,0.17598513011152417,5,71,leavers
1211701,20.0,67000.0,1361.0,67000.0,1692.0,25500.0,0.2029968847352025,3,86,leavers
1211702,20.0,72200.0,1325.0,59200.0,1402.0,20000.0,0.25384615384615383,6,80,leavers
1211703,25.0,56250.0,1375.0,61700.0,873.0,26980.0,0.22430769230769232,3,95,leavers
1211704,30.0,135000.0,1845.0,99000.0,1703.0,29600.0,0.22292249047013976,2,86,leavers
1212100,20.0,57350.0,769.0,40350.0,831.5,0.0,0.19711940603073447,5,36,leavers
1212701,20.0,58080.0,1170.0,56540.0,853.0,21400.0,0.1855097075448513,4,76,leavers
1212702,15.0,48000.0,955.0,41200.0,1120.0,18300.0,0.2979640718562874,6,68,leavers
1212703,20.0,57000.0,1300.0,52300.0,938.0,20000.0,0.26610389610389606,6,80,leavers
1212704,30.0,60000.0,1284.0,53000.0,1170.0,18000.0,0.256600790513834,2,30,leavers
1300100,20.0,74000.0,1058.0,58300.0,1246.0,20000.0,0.19214805194805193,7,92,leavers
1300200,20.0,55100.0,1100.0,53700.0,1232.0,22000.0,0.22836624775583483,16,112,leavers
1300300,15.0,52400.0,891.5,48100.0,1130.0,6000.0,0.26181818181818184,26,135,leavers
1300401,15.0,43000.0,1080.0,42000.0,1660.0,15000.0,0.3086153846153846,22,194,leavers
1300402,20.0,65000.0,1239.0,69500.0,1385.0,11600.0,0.25297297297297294,5,66,leavers
1300500,20.0,50920.0,550.0,50920.0,617.0,11700.0,0.15728155339805827,3,68,leavers
1300600,15.0,38100.0,831.5,37200.0,835.0,12000.0,0.25263157894736843,3,61,leavers
1300700,20.0,46900.0,620.0,38000.0,683.5,15500.0,0.19135135135135134,3,61,leavers
1300800,20.0,45600.0,680.0,36200.0,1029.5,15845.0,0.2300869565217391,6,57,leavers
1300900,15.0,48600.0,830.0,49300.0,873.0,12950.0,0.2248859160163508,6,83,leavers
1301001,22.0,130000.0,1485.0,107900.0,2458.0,50000.0,0.195,7,114,leavers
1301002,20.0,125000.0,1625.0,119000.0,2075.0,40000.0,0.21032967032967032,1,64,leavers
1301003,30.0,33800.0,1140.0,35800.0,1093.0,16000.0,0.3052941176470588,4,58,leavers
1301004,20.0,70000.0,1200.0,54800.0,1052.0,24000.0,0.23544303797468355,3,39,leavers
1301005,25.0,137470.0,1410.0,117600.0,2197.5,47600.0,0.18994285714285714,1,86,leavers
1301006,20.0,116000.0,1615.0,82000.0,1880.0,40000.0,0.25028571428571433,5,184,leavers
1301007,22.0,100000.0,1592.0,89000.0,2196.0,45590.0,0.25478637770897833,11,233,leavers
1301008,40.0,75900.0,1140.0,70600.0,1315.5,21000.0,0.2037037037037037,10,60,leavers
1301100,20.0,50000.0,646.5,48000.0,560.0,9225.0,0.18,9,59,leavers
1301200,17.5,56100.0,750.0,52400.0,806.5,3900.0,0.17540106951871656,4,80,leavers
1301300,15.0,39500.0,600.0,40850.0,646.0,12000.0,0.20959276018099549,4,74,leavers
1301400,15.0,54360.0,890.0,41000.0,857.0,15000.0,0.22874999999999998,12,122,leavers
1301500,15.0,72000.0,940.0,68000.0,1140.0,17500.0,0.22039188881294144,1,85,leavers
1301600,20.0,60000.0,740.0,50000.0,885.0,12000.0,0.21590716981132074,14,83,leavers
1301700,10.0,46000.0,943.5,47800.0,1056.0,15700.0,0.24805771365149834,28,220,leavers
1301800,25.0,48800.0,644.0,47000.0,938.0,11100.0,0.18212765957446808,7,88,leavers
1301900,30.0,55000.0,765.0,52400.0,931.0,13000.0,0.19647058823529412,11,76,leavers
1302001,40.0,49400.0,1214.0,52300.0,1194.5,21900.0,0.27455399061032865,6,79,leavers
1302002,30.0,102000.0,1370.0,75000.0,1761.0,22100.0,0.22499999999999998,8,152,leavers
1302003,30.0,77000.0,1230.0,74000.0,1500.0,30100.0,0.2032941176470588,7,130,leavers
1302004,20.0,120000.0,1520.0,100000.0,2355.0,45000.0,0.2048,6,142,leavers
1302100,29.0,83500.0,1200.0,83500.0,1457.0,26500.0,0.206304,2,62,leavers
1302200,30.0,65000.0,952.5,60750.0,1197.5,20000.0,0.21001458434613512,4,75,leavers
1302300,20.0,64400.0,840.0,56400.0,950.0,16000.0,0.1742767956570156,5,87,leavers
1302400,30.0,127500.0,1654.0,112600.0,1758.0,32000.0,0.17756756756756756,4,58,leavers
1302500,20.0,57850.0,841.0,54500.0,1003.0,18800.0,0.18966040599506734,11,83,leavers
1302600,20.0,48900.0,780.0,47500.0,766.0,16800.0,0.20510638297872338,7,112,leavers
1302700,15.0,68000.0,747.5,50000.0,1070.0,18600.0,0.1868598034143818,6,44,leavers
1302800,20.0,56800.0,890.0,56800.0,850.0,23000.0,0.18367346938775508,7,86,leavers
1302900,30.0,71000.0,963.0,66900.0,1095.0,27150.0,0.2070105628124496,3,61,leavers
1303001,25.0,70600.0,1230.0,60000.0,1500.0,30000.0,0.23766521739130436,5,161,leavers
1303002,25.0,76000.0,1472.0,76000.0,1273.0,31000.0,0.201,6,94,leavers
1303003,30.0,102000.0,1595.0,106800.0,1138.0,33200.0,0.17389830508474577,3,45,leavers
1303004,27.5,99000.0,1416.0,79000.0,1560.0,42000.0,0.19684210526315787,7,150,leavers
1303005,32.0,142000.0,2115.0,131040.0,2040.0,48000.0,0.1749295774647887,4,75,leavers
1303101,30.0,85000.0,1340.0,77000.0,1544.5,26000.0,0.22676190476190478,5,74,leavers
1303102,35.0,105000.0,1385.0,105000.0,1641.0,31500.0,0.1764044943820225,3,82,leavers
1303200,20.0,58000.0,1034.0,60000.0,581.0,18000.0,0.198,4,78,leavers
1303300,35.0,114000.0,1772.0,113000.0,1899.0,39700.0,0.18521739130434783,7,157,leavers
1303400,20.0,84000.0,1050.0,81000.0,1099.5,25000.0,0.17660377358490564,8,134,leavers
1303500,20.0,67000.0,703.0,64600.0,1098.0,20000.0,0.16871999999999998,5,79,leavers
1303600,15.0,57500.0,934.0,37000.0,1000.0,7000.0,0.3291428571428571,16,170,leavers
1303700,22.5,75200.0,685.0,69200.0,1180.0,23000.0,0.19319999999999998,7,73,leavers
1303800,30.0,70000.0,1071.5,65100.0,1305.0,25000.0,0.1884238517324738,2,85,leavers
1303900,30.0,78950.0,953.0,67000.0,1451.5,22000.0,0.20032653061224492,2,77,leavers
1304000,15.0,54950.0,910.0,50000.0,780.0,15750.0,0.23797802197802195,15,154,leavers
1304001,25.0,77400.0,1380.0,65000.0,1412.5,30000.0,0.244,4,86,leavers
1304002,23.5,89150.0,1581.5,104000.0,1810.0,35000.0,0.2031152647975078,3,72,leavers
1304003,30.0,81160.0,1264.0,81160.0,1472.5,25700.0,0.2054380664652568,4,63,leavers
1304004,35.0,108710.0,1758.0,100500.0,1583.0,32600.0,0.17671052631578948,2,49,leavers
1304005,30.0,107000.0,1463.0,108000.0,1604.0,30000.0,0.20242105263157895,6,54,leavers
1304006,30.0,53000.0,1203.0,53000.0,1635.0,20000.0,0.29884169884169887,4,86,leavers
1304100,25.0,80400.0,1378.5,91400.0,1441.0,42000.0,0.1477247191011236,6,69,leavers
1304200,30.0,33800.0,521.5,33800.0,512.5,9000.0,0.20568376425379054,7,44,leavers
1304300,30.0,57200.0,1085.0,56100.0,1065.0,16800.0,0.25520361990950224,7,68,leavers
1304400,25.0,65600.0,1186.0,74500.0,1254.0,23000.0,0.20586829268292683,3,75,leavers
1304500,30.0,94500.0,1506.0,105000.0,1435.5,31200.0,0.17507672621921777,6,59,leavers
1304600,30.0,54900.0,1135.0,55000.0,1249.0,15000.0,0.24946767123287672,12,136,leavers
1305001,30.0,59700.0,1160.0,54400.0,1084.5,15000.0,0.2424264705882353,5,49,leavers
1305002,21.0,52500.0,954.0,47000.0,1113.0,18000.0,0.2585454545454545,9,90,leavers
1306001,25.0,89000.0,1170.0,82500.0,1467.0,13000.0,0.18,3,33,leavers
1306002,27.0,98900.0,1411.0,98000.0,1375.0,36200.0,0.18412903225806454,2,48,leavers
1600100,18.0,58500.0,880.0,50000.0,860.0,17750.0,0.22934394668641245,9,102,leavers
1600200,15.0,63850.0,1010.0,64100.0,1063.0,21500.0,0.2102654867256637,6,105,leavers
1600300,15.0,51500.0,690.5,47400.0,1281.0,16000.0,0.24532974427994614,9,106,leavers
1600400,20.0,62070.0,823.0,57410.0,1034.0,20000.0,0.1786469272314723,7,61,leavers
1600500,25.0,62510.0,1010.0,57000.0,1185.0,19550.0,0.19304945054945055,4,58,leavers
1600600,20.0,54000.0,910.0,54000.0,1027.0,20000.0,0.23376146788990826,3,62,leavers
1600701,20.0,70900.0,1723.0,80950.0,1501.0,28800.0,0.21599999999999997,2,58,leavers
1600702,15.0,70000.0,1045.0,64100.0,1362.0,25000.0,0.2033188854489164,1,66,leavers
1600800,13.0,91900.0,960.0,50000.0,1229.0,13000.0,0.27123287671232876,5,88,leavers
1600900,15.0,59900.0,760.0,50370.0,960.0,20800.0,0.20181818181818184,3,61,leavers
1601000,20.0,56900.0,830.0,56900.0,969.0,25000.0,0.18036726713585433,1,76,leavers
1601100,15.0,45845.0,740.0,45690.0,1252.0,14450.0,0.23798319327731093,14,112,leavers
1601200,15.0,59000.0,708.0,54000.0,1073.0,19500.0,0.20440000000000003,6,86,leavers
1601300,12.0,56000.0,655.0,51000.0,1063.5,15950.0,0.2034190531852718,8,115,leavers
1700104,20.0,74000.0,730.0,60000.0,888.0,23700.0,0.1683453237410072,0,92,leavers
1700105,15.0,46900.0,810.0,42000.0,1110.0,11100.0,0.24,12,119,leavers
1700202,20.0,53700.0,710.0,51000.0,724.5,11650.0,0.18047846889952152,11,120,leavers
1700300,15.0,65900.0,720.0,50000.0,595.0,18300.0,0.16272625275029506,4,86,leavers
1700401,30.0,58000.0,600.5,46830.0,736.5,14100.0,0.16803413057530703,7,81,leavers
1700501,20.0,65200.0,710.0,59600.0,880.0,12400.0,0.1871490954460387,8,81,leavers
1700600,10.0,46400.0,765.0,46100.0,761.0,12000.0,0.2026261959749258,6,97,leavers
1700700,20.0,41000.0,660.0,41600.0,799.0,14900.0,0.18502793296089387,8,68,leavers
1700800,30.0,31300.0,763.0,41750.0,692.0,12000.0,0.19358258736971184,13,72,leavers
1700900,15.0,45530.0,706.0,44300.0,801.0,12550.0,0.23754865424430643,20,135,leavers
1701001,15.5,60000.0,697.5,54800.0,925.0,19100.0,0.1745353033844247,12,119,leavers
1701104,20.0,59800.0,1103.0,58845.0,1012.5,20000.0,0.215576982011992,4,60,leavers
1701105,20.0,67200.0,872.5,64500.0,1254.5,20950.0,0.20879999999999999,6,44,leavers
1701204,15.0,84500.0,927.0,56000.0,1223.5,8300.0,0.18509747850449232,3,68,leavers
1701205,20.0,46000.0,770.0,41000.0,776.0,18000.0,0.20239999999999997,5,79,leavers
1701300,15.0,48175.0,880.0,58000.0,977.5,24400.0,0.21428571428571427,9,135,leavers
1701500,15.0,52000.0,920.0,48700.0,936.0,14000.0,0.21530266343825666,7,82,leavers
1701602,20.0,62400.0,761.0,52800.0,888.0,16800.0,0.1955357142857143,10,116,leavers
1701701,15.0,68000.0,847.0,55060.0,954.0,15950.0,0.205193699446573,8,105,leavers
1701900,19.0,64000.0,940.0,64000.0,1235.0,29000.0,0.1752793614595211,6,96,leavers
1702000,15.0,85250.0,844.0,67000.0,1224.0,15000.0,0.18545454545454546,5,152,leavers
1702100,13.0,72120.0,868.0,39600.0,1168.0,4000.0,0.27692307692307694,8,171,leavers
1702200,15.0,56000.0,890.0,53800.0,743.0,19700.0,0.18151993888464477,13,91,leavers
1702300,20.0,67500.0,778.5,59600.0,860.0,14425.0,0.1872889421270199,3,50,leavers
1702400,15.0,50000.0,820.0,53435.0,1091.5,20000.0,0.21224096385542168,1,71,leavers
1702501,15.0,60900.0,700.0,53000.0,966.0,16400.0,0.1949952711223203,17,77,leavers
1702601,30.0,52000.0,1190.0,50000.0,1377.0,18000.0,0.29803636363636365,8,54,leavers
1702700,22.5,61000.0,737.0,56500.0,953.5,23000.0,0.19444444444444442,3,74,leavers
1702801,20.0,40200.0,805.0,32600.0,1004.0,16000.0,0.26621052631578945,11,98,leavers
1702901,20.0,70000.0,840.0,67500.0,1232.0,24600.0,0.1806896551724138,2,52,leavers
1703005,20.0,51000.0,1058.0,45000.0,1473.0,18600.0,0.2764180823495537,4,75,leavers
1703007,30.0,109000.0,1424.0,94000.0,1859.0,32350.0,0.2286382978723404,2,53,leavers
1703008,22.5,59950.0,1152.0,61400.0,1120.0,20000.0,0.2022857142857143,1,49,leavers
1703009,27.5,130000.0,3623.0,125900.0,1950.0,35000.0,0.19846153846153847,1,25,leavers
1703102,20.0,61400.0,1080.0,58800.0,1033.0,20000.0,0.23826714801444043,10,76,leavers
1703105,30.0,100060.0,1640.0,102000.0,1589.0,23500.0,0.21485897435897436,3,59,leavers
1703106,35.0,120800.0,1788.0,98000.0,2312.0,35000.0,0.21893877551020408,3,72,leavers
1703107,45.0,125000.0,1683.0,119050.0,1815.0,35000.0,0.20974285714285718,2,31,leavers
1703108,25.0,79400.0,1220.0,74500.0,1640.0,32700.0,0.25939047619047617,3,48,leavers
1703202,30.0,170000.0,1490.0,105000.0,2516.0,30000.0,0.22481654268062035,4,60,leavers
1703203,25.0,122700.0,1460.0,84800.0,1902.0,25100.0,0.2244402277039848,7,90,leavers
1703204,30.0,167000.0,1290.0,100675.0,2674.0,39500.0,0.22595001711742552,2,63,leavers
1703205,20.0,135000.0,1604.0,104000.0,1633.0,32000.0,0.19241285816986753,1,86,leavers
1703207,30.0,108000.0,1290.0,97500.0,2013.0,40100.0,0.21836590909090908,3,52,leavers
1703208,30.0,110500.0,1505.0,105000.0,1940.0,28000.0,0.22157746478873241,9,122,leavers
1703209,30.0,101500.0,1630.0,98000.0,2731.0,45000.0,0.20387628865979382,0,85,leavers
1703306,30.0,100000.0,1260.0,85320.0,1677.0,35000.0,0.22094117647058825,3,73,leavers
1703307,20.0,58000.0,965.0,57200.0,1373.0,20900.0,0.25766497461928933,4,44,leavers
1703308,30.0,120300.0,1445.0,120300.0,1345.0,40000.0,0.195984,1,45,leavers
1703309,15.0,109000.0,1577.0,80100.0,1860.0,20100.0,0.23515714285714287,6,111,leavers
1703310,25.0,151900.0,2085.0,145000.0,3044.0,41000.0,0.22724252491694352,2,67,leavers
1703401,20.0,84800.0,1367.5,82700.0,2027.0,38000.0,0.24888888888888888,1,73,leavers
1703407,30.0,85000.0,1080.0,75000.0,1702.0,25000.0,0.22056,5,60,leavers
1703408,32.5,83240.0,1115.0,73900.0,2508.0,28600.0,0.23217391304347823,4,75,leavers
1703409,30.0,96090.0,1050.0,83600.0,1780.0,24250.0,0.22265181760874136,3,58,leavers
1703410,30.0,109800.0,1190.0,97000.0,1740.0,35000.0,0.2089655172413793,1,70,leavers
1703411,30.0,71300.0,1030.0,65000.0,1335.0,20000.0,0.23706720977596743,6,46,leavers
1703412,30.0,75800.0,1090.0,75800.0,1081.5,22700.0,0.17061290322580647,3,34,leavers
1703413,30.0,54000.0,1045.0,44500.0,1361.5,17500.0,0.2952,6,68,leavers
1703414,37.5,78250.0,1200.0,77500.0,1231.0,9900.0,0.19161777777777778,7,31,leavers
1703415,20.0,110000.0,1530.0,100000.0,1832.0,35500.0,0.18588888888888888,2,59,leavers
1703416,42.5,213300.0,1700.0,200000.0,4106.0,48200.0,0.23589,1,45,leavers
1703417,30.0,96000.0,1335.0,83850.0,1733.5,36500.0,0.2537763157894737,0,40,leavers
1703418,20.0,66500.0,1460.0,64500.0,1510.0,30000.0,0.24365384615384614,4,61,leavers
1703419,22.0,121400.0,1375.0,106000.0,2153.0,45500.0,0.22703225806451613,1,57,leavers
1703420,30.0,107500.0,1447.0,107500.0,2072.0,26400.0,0.22693953488372093,5,78,leavers
1703421,20.0,116000.0,1710.0,101800.0,1794.0,20000.0,0.21974323386537128,4,94,leavers
1703422,30.0,84000.0,1160.0,84000.0,1854.0,33500.0,0.18653920888272035,1,63,leavers
1703501,40.0,74000.0,1120.0,60000.0,1940.0,21000.0,0.27,12,183,leavers
1703502,30.0,182000.0,1860.0,105000.0,2686.5,51150.0,0.22127659574468084,7,331,leavers
1703503,40.0,87975.0,1640.0,87000.0,2340.5,40000.0,0.24425806451612903,3,121,leavers
1703504,40.0,100600.0,1220.0,100000.0,1863.0,31150.0,0.19634464751958225,7,96,leavers
1703520,35.0,100000.0,1450.0,100000.0,2038.0,43500.0,0.19703787189814215,1,65,leavers
1703521,30.0,67000.0,1055.0,48000.0,1732.0,17000.0,0.2967567567567568,11,68,leavers
1703522,30.0,109000.0,1540.0,95000.0,2515.5,45000.0,0.22418604651162793,10,177,leavers
1703523,30.0,35000.0,1250.0,48000.0,2013.0,8400.0,0.2833767705382436,8,64,leavers
1703524,25.0,137000.0,1910.0,117000.0,2360.0,50500.0,0.22198041349292708,14,271,leavers
1703525,25.0,192500.0,2080.0,110015.0,2240.0,46000.0,0.2641951219512195,9,178,leavers
1703526,30.0,51000.0,990.0,58000.0,1287.0,21800.0,0.26777142857142855,7,60,leavers
1703527,30.0,96000.0,930.0,78500.0,1434.0,20000.0,0.19618085106382976,5,39,leavers
1703528,30.0,40000.0,993.0,40000.0,1336.5,12000.0,0.30526315789473685,13,39,leavers
1703529,30.0,61400.0,1215.0,30510.0,1775.0,9200.0,0.34956521739130436,13,113,leavers
1703530,37.5,96200.0,1115.0,96200.0,1622.0,26350.0,0.1868041237113402,6,32,leavers
1703531,40.0,28100.0,952.0,26200.0,860.5,10000.0,0.42000000000000004,12,28,leavers
1703532,30.0,29400.0,1300.0,32570.0,992.0,12785.0,0.352258064516129,5,36,leavers
1703601,30.0,92300.0,1031.0,80000.0,2160.0,28200.0,0.24105263157894735,2,63,leavers
1703602,30.0,82600.0,1412.5,87000.0,1753.0,27500.0,0.23129533678756475,6,78,leavers
1703700,30.0,91500.0,975.0,92500.0,1535.0,40000.0,0.16991150442477876,2,71,leavers
1800101,20.0,74700.0,875.0,61000.0,818.0,18000.0,0.1753846153846154,4,42,leavers
1800102,30.0,30000.0,815.0,30000.0,980.0,16500.0,0.28500000000000003,9,58,leavers
1800103,21.0,90000.0,1140.0,82000.0,1360.0,31000.0,0.22133333333333333,3,51,leavers
1800104,20.0,83000.0,1232.0,80000.0,1468.0,37800.0,0.18888086642599278,4,59,leavers
1800200,15.0,85400.0,945.0,68950.0,1445.0,20020.0,0.17940682547378134,2,97,leavers
1800300,20.0,50000.0,830.0,50015.0,950.0,10100.0,0.19428571428571428,6,67,leavers
1800401,15.0,67250.0,790.0,54000.0,860.0,10100.0,0.20195121951219513,1,117,leavers
1800402,20.0,71000.0,920.0,56700.0,1016.0,23400.0,0.20400000000000001,6,84,leavers
1800500,15.0,55900.0,874.0,57000.0,1016.0,24450.0,0.18181818181818182,6,97,leavers
1800600,20.0,56300.0,703.0,58000.0,977.0,18000.0,0.20925000000000002,12,105,leavers
1800700,30.0,60000.0,696.0,58000.0,827.5,20600.0,0.18460273972602742,8,68,leavers
1800800,20.0,48950.0,820.0,49650.0,940.0,25000.0,0.200745,3,68,leavers
1800900,20.0,74000.0,752.5,68000.0,950.0,25000.0,0.1528,3,100,leavers
1801001,18.0,49350.0,740.0,40000.0,680.5,21000.0,0.20571428571428574,11,99,leavers
1801002,20.0,46220.0,775.0,45000.0,952.0,19750.0,0.2123076923076923,5,72,leavers
1801003,23.5,84060.0,975.0,84060.0,1084.0,30000.0,0.16999999999999998,0,50,leavers
1801100,20.0,53200.0,793.0,53800.0,819.5,25000.0,0.17243697478991596,7,108,leavers
1801200,15.0,49500.0,820.0,41100.0,979.5,8000.0,0.24,9,202,leavers
1801300,15.0,51030.0,780.0,51030.0,902.0,20050.0,0.1829292409104954,5,83,leavers
1801400,15.0,50950.0,638.0,50000.0,740.0,12300.0,0.17392121212121212,6,87,leavers
1801500,25.0,45000.0,780.0,45020.0,757.5,18150.0,0.1693193717277487,5,68,leavers
1801600,22.5,43500.0,750.0,43650.0,788.0,15550.0,0.1796026490066225,6,62,leavers
1801700,10.0,49900.0,860.0,35500.0,942.5,10000.0,0.23541176470588232,5,118,leavers
1801801,20.0,117200.0,1000.0,100000.0,1988.0,39000.0,0.20616,2,61,leavers
1801802,20.0,120200.0,1220.0,119000.0,2075.0,45000.0,0.18565714285714285,3,84,leavers
1801803,27.5,112000.0,1114.0,100000.0,1850.0,32500.0,0.18828169014084506,1,64,leavers
1801900,20.0,34200.0,790.0,39000.0,882.0,13200.0,0.22829268292682925,8,93,leavers
1802000,11.0,41150.0,757.0,32400.0,773.0,10350.0,0.265637252405927,10,107,leavers
1802100,25.0,72800.0,907.5,63000.0,1031.5,16450.0,0.1920704845814978,9,78,leavers
1802200,30.0,82700.0,1126.5,78600.0,1220.0,34000.0,0.17607013574660635,2,87,leavers
1802301,20.0,52000.0,1008.0,56550.0,1253.0,29000.0,0.24255319148936172,2,54,leavers
1802302,20.0,60000.0,1200.0,54500.0,1176.0,22100.0,0.24276923076923074,3,111,leavers
1802303,25.0,42000.0,1200.0,46000.0,1121.0,30000.0,0.28907563025210087,2,39,leavers
1802304,20.0,40000.0,904.0,39400.0,910.0,19500.0,0.26445221445221445,7,87,leavers
1802305,20.0,44000.0,900.0,45000.0,1243.0,14700.0,0.25862068965517243,5,153,leavers
1802306,20.0,61000.0,1102.5,58800.0,1164.5,25500.0,0.20764864864864868,6,68,leavers
1802307,20.0,46750.0,920.0,44800.0,946.0,18750.0,0.2773416149068323,3,67,leavers
1802400,30.0,74500.0,977.0,65500.0,1063.0,25000.0,0.17528925619834712,7,77,leavers
1802500,27.5,58000.0,890.0,55600.0,942.5,25000.0,0.21126254826254828,2,48,leavers
1802600,15.0,49000.0,712.0,48000.0,650.0,18000.0,0.20914285714285713,4,79,leavers
1802700,25.0,40000.0,750.0,42600.0,744.0,18000.0,0.21698663853727146,4,90,leavers
1802800,15.0,52950.0,1111.0,31500.0,1101.5,9020.0,0.3628,13,141,leavers
1802900,15.0,57000.0,805.0,60000.0,797.0,25000.0,0.16749999999999998,6,85,leavers
1803000,15.0,57350.0,780.0,54000.0,1155.0,18100.0,0.20405797101449274,2,66,leavers
1803100,22.5,50000.0,748.0,54000.0,1140.0,20000.0,0.21153205181090667,4,71,leavers
1803200,15.0,96000.0,822.0,67000.0,930.0,20305.0,0.1919377319587629,2,58,leavers
1803300,15.0,45100.0,780.0,38400.0,933.0,12000.0,0.24745945945945946,15,131,leavers
1803400,15.0,56200.0,770.0,44050.0,798.0,11000.0,0.21463636363636365,4,77,leavers
1803500,20.0,57800.0,835.0,52000.0,923.0,18450.0,0.18696000000000002,5,81,leavers
1803600,15.0,63900.0,830.0,54900.0,923.0,21600.0,0.18859250585480092,2,48,leavers
1900100,15.0,55000.0,668.5,52000.0,834.5,22000.0,0.1689198606271777,1,119,leavers
